timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1548171077956,22155,HTTP Request Pagina Media,200,OK,Thread Group 1-25,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,4343,0,2037
1548171067716,33479,HTTP Request Immagine,200,OK,Thread Group 1-24,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,3282,0,1516
1548171086179,15110,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-13,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,4789,0,2523
1548171079026,22508,HTTP Request Pagina Media,200,OK,Thread Group 1-9,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,5199,0,2572
1548171067644,34258,HTTP Request Immagine,200,OK,Thread Group 1-1,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,3307,0,1534
1548171088608,13396,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-6,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,4552,0,2189
1548171099138,3713,HTTP Request Pagina Piccola,200,OK,Thread Group 1-8,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,2834,0,1667
1548171081589,21296,HTTP Request Pagina Media,200,OK,Thread Group 1-10,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,4655,0,2618
1548171083618,19328,HTTP Request Pagina Media,200,OK,Thread Group 1-21,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,5016,0,2224
1548171084658,18887,HTTP Request Pagina Media,200,OK,Thread Group 1-19,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,4294,0,2296
1548171082261,21430,HTTP Request Pagina Media,200,OK,Thread Group 1-11,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,5017,0,2428
1548171095483,8284,HTTP Request Pagina Piccola,200,OK,Thread Group 1-15,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,2758,0,1151
1548171079173,25166,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-27,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,5174,0,2572
1548171094402,11626,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-7,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,2469,0,1242
1548171101290,6680,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-13,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,1652,0,789
1548171077334,31850,HTTP Request Immagine,200,OK,Thread Group 1-23,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,4560,0,2023
1548171077173,32217,HTTP Request Immagine,200,OK,Thread Group 1-5,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,4693,0,2124
1548171089415,20003,HTTP Request Pagina Media,200,OK,Thread Group 1-17,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,4390,0,2435
1548171096954,12696,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-26,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,3455,0,1682
1548171091690,19935,HTTP Request Pagina Media,200,OK,Thread Group 1-16,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,3654,0,1934
1548171099040,12620,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-14,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,2933,0,1682
1548171106030,5892,HTTP Request Pagina Piccola,200,OK,Thread Group 1-7,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,3623,0,1724
1548171099710,12469,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-22,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,2288,0,1521
1548171102854,9326,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-8,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,3220,0,1218
1548171102951,11315,HTTP Request Pagina Piccola,200,OK,Thread Group 1-21,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,3260,0,1189
1548171081747,33070,HTTP Request Immagine,200,OK,Thread Group 1-12,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,4582,0,2591
1548171100112,14790,HTTP Request Pagina Media,200,OK,Thread Group 1-25,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,2470,0,1641
1548171101902,13749,HTTP Request Pagina Media,200,OK,Thread Group 1-1,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,2093,0,823
1548171082643,33273,HTTP Request Immagine,200,OK,Thread Group 1-30,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,5319,0,2527
1548171088771,27207,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-28,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,4564,0,2239
1548171101535,14544,HTTP Request Pagina Media,200,OK,Thread Group 1-9,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,1786,0,711
1548171096499,19880,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-2,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,3490,0,1610
1548171111925,5257,HTTP Request Pagina Piccola,200,OK,Thread Group 1-7,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,3744,0,1920
1548171095214,24546,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-29,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,2936,0,1355
1548171089993,30956,HTTP Request Immagine,200,OK,Thread Group 1-4,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,4266,0,2229
1548171102005,19539,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-6,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,2106,0,871
1548171091701,31372,HTTP Request Immagine,200,OK,Thread Group 1-20,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,3689,0,1944
1548171112182,11095,HTTP Request Pagina Piccola,200,OK,Thread Group 1-8,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,3733,0,1949
1548171102887,20935,HTTP Request Pagina Media,200,OK,Thread Group 1-10,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,3238,0,1225
1548171096445,27520,HTTP Request Immagine,200,OK,Thread Group 1-18,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,3435,0,1608
1548171109185,14792,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-23,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,4087,0,2268
1548171098275,26007,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-3,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,3609,0,1892
1548171101196,23704,HTTP Request Immagine,200,OK,Thread Group 1-24,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,1609,0,777
1548171104341,21369,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-27,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,3675,0,1916
1548171114267,12306,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-21,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,3146,0,1691
1548171114818,11765,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-12,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,2963,0,1557
1548171123824,2761,HTTP Request Pagina Piccola,200,OK,Thread Group 1-10,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,1972,0,1159
1548171123967,2679,HTTP Request Pagina Piccola,200,OK,Thread Group 1-18,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,1907,0,1156
1548171103769,23519,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-15,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,3367,0,1881
1548171103693,23597,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-11,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,3356,0,1828
1548171124903,2753,HTTP Request Pagina Piccola,200,OK,Thread Group 1-24,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,1599,0,805
1548171109392,21598,HTTP Request Pagina Media,200,OK,Thread Group 1-5,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,4080,0,2231
1548171107973,23675,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-13,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,4279,0,2015
1548171126584,5116,HTTP Request Pagina Piccola,200,OK,Thread Group 1-12,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,3460,0,1174
1548171114905,17084,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-25,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,2937,0,1597
1548171120950,11799,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-4,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,3394,0,2251
1548171124286,8532,HTTP Request Pagina Piccola,200,OK,Thread Group 1-3,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,2074,0,1305
1548171121546,11904,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-6,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,3492,0,2308
1548171103550,29992,HTTP Request Immagine,200,OK,Thread Group 1-19,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,3292,0,1735
1548171123279,11033,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-8,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,2370,0,1121
1548171126574,9172,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-21,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,3458,0,1180
1548171116082,19846,HTTP Request Pagina Media,200,OK,Thread Group 1-9,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,3397,0,1450
1548171127291,8835,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-11,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,3339,0,948
1548171109420,26739,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-17,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,4051,0,2203
1548171117184,19949,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-7,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,3793,0,1796
1548171112181,26630,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-22,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,3733,0,1935
1548171119762,20517,HTTP Request Pagina Media,200,OK,Thread Group 1-29,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,4455,0,2256
1548171115653,25188,HTTP Request Immagine,200,OK,Thread Group 1-1,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,3344,0,1507
1548171115917,25482,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-30,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,3214,0,1367
1548171109652,31999,HTTP Request Immagine,200,OK,Thread Group 1-26,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,4171,0,2265
1548171115980,26215,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-28,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,3332,0,1412
1548171130992,11847,HTTP Request Pagina Piccola,200,OK,Thread Group 1-5,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,2912,0,1634
1548171111663,32952,HTTP Request Immagine,200,OK,Thread Group 1-14,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,3473,0,1812
1548171132819,11980,HTTP Request Pagina Piccola,200,OK,Thread Group 1-3,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,3617,0,1266
1548171134313,12428,HTTP Request Pagina Piccola,200,OK,Thread Group 1-8,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,4359,0,2259
1548171126586,20450,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-10,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,3458,0,1172
1548171126648,20635,HTTP Request Pagina Media,200,OK,Thread Group 1-18,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,3548,0,1160
1548171123075,26071,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-20,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,2518,0,1225
1548171133543,15909,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-19,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,4305,0,2358
1548171123978,25643,HTTP Request Immagine,200,OK,Thread Group 1-23,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,1931,0,1146
1548171116381,33605,HTTP Request Immagine,200,OK,Thread Group 1-2,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,3099,0,1400
1548171135746,15506,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-21,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,3985,0,1898
1548171125712,26496,HTTP Request Immagine,200,OK,Thread Group 1-27,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,1923,0,788
1548171136159,16727,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-17,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,4272,0,1975
1548171111627,41501,HTTP Request Immagine,200,OK,Thread Group 1-16,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,3456,0,1811
1548171131702,21840,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-12,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,4146,0,1732
1548171131650,21973,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-13,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,4155,0,1727
1548171131991,21819,HTTP Request Pagina Media,200,OK,Thread Group 1-25,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,4066,0,1628
1548171127289,30451,HTTP Request Immagine,200,OK,Thread Group 1-15,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,3348,0,949
1548171137134,21485,HTTP Request Pagina Media,200,OK,Thread Group 1-7,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,4363,0,1946
1548171149146,10970,HTTP Request Pagina Piccola,200,OK,Thread Group 1-20,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,3973,0,1807
1548171144802,15688,HTTP Request Pagina Media,200,OK,Thread Group 1-3,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,4372,0,1922
1548171138812,21779,HTTP Request Pagina Media,200,OK,Thread Group 1-22,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,4500,0,2395
1548171133450,27620,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-6,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,4323,0,2383
1548171149622,11485,HTTP Request Pagina Piccola,200,OK,Thread Group 1-23,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,3892,0,1869
1548171127658,34297,HTTP Request Immagine,200,OK,Thread Group 1-24,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,3833,0,2217
1548171151253,12078,HTTP Request Pagina Piccola,200,OK,Thread Group 1-21,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,3555,0,2078
1548171142197,21734,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-28,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,3437,0,1621
1548171147284,16907,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-18,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,4483,0,2630
1548171136126,28306,HTTP Request Immagine,200,OK,Thread Group 1-11,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,4228,0,1945
1548171141401,24162,HTTP Request Pagina Media,200,OK,Thread Group 1-30,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,3472,0,1912
1548171141653,23911,HTTP Request Pagina Media,200,OK,Thread Group 1-26,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,3219,0,1660
1548171135929,30485,HTTP Request Immagine,200,OK,Thread Group 1-9,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,3984,0,1920
1548171149454,16998,HTTP Request Pagina Media,200,OK,Thread Group 1-19,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,3982,0,1896
1548171132751,34736,HTTP Request Immagine,200,OK,Thread Group 1-4,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,3604,0,1249
1548171152209,15632,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-27,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,3225,0,1551
1548171152888,15189,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-17,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,3815,0,1538
1548171153625,16017,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-13,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,3898,0,1476
1548171149986,21352,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-2,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,3634,0,1701
1548171142841,28565,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-5,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,3663,0,1825
1548171158621,16767,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-7,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,4731,0,2149
1548171146743,29053,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-8,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,4324,0,2439
1548171147038,29013,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-10,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,4422,0,2517
1548171140843,35460,HTTP Request Immagine,200,OK,Thread Group 1-1,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,3961,0,2289
1548171140281,36496,HTTP Request Immagine,200,OK,Thread Group 1-29,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,4076,0,2258
1548171165567,11766,HTTP Request Pagina Piccola,200,OK,Thread Group 1-26,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,2904,0,1464
1548171165564,11770,HTTP Request Pagina Piccola,200,OK,Thread Group 1-30,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,2908,0,1466
1548171161073,16454,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-6,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,5384,0,2510
1548171153811,24376,HTTP Request Pagina Media,200,OK,Thread Group 1-25,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,3844,0,1623
1548171144617,34182,HTTP Request Immagine,200,OK,Thread Group 1-14,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,4268,0,1834
1548171167489,11321,HTTP Request Pagina Piccola,200,OK,Thread Group 1-4,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,3081,0,1163
1548171167844,11692,HTTP Request Pagina Piccola,200,OK,Thread Group 1-27,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,3552,0,1975
1548171168079,11930,HTTP Request Pagina Piccola,200,OK,Thread Group 1-17,text,true,,29275,133,30,30,http://192.168.1.172/Instagramlogin.html,3521,0,2012
1548171157741,22420,HTTP Request Pagina MedioGrande,200,OK,Thread Group 1-15,text,true,,1498246,127,30,30,http://192.168.1.172/Facebook.html,4207,0,1967
1548171166416,13799,HTTP Request Pagina MedioPiccola,200,OK,Thread Group 1-9,text,true,,114344,128,30,30,http://192.168.1.172/FrancoCFA.html,2329,0,1118
1548171153129,27909,HTTP Request Immagine,200,OK,Thread Group 1-16,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,3746,0,1425
1548171153544,27880,HTTP Request Immagine,200,OK,Thread Group 1-12,bin,true,,5266772,138,30,30,http://192.168.1.172/Sample-jpg-image-5mb.jpg,3805,0,1466
1548171160119,21315,HTTP Request Pagina Media,200,OK,Thread Group 1-20,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,4317,0,2390
1548171160492,21196,HTTP Request Pagina Media,200,OK,Thread Group 1-3,text,true,,470258,125,30,30,http://192.168.1.172/Amazon.html,5469,0,2436
